Date,township,经度,纬度,经停病例数,患者数,全市患者数,所在区患者数,封控与否
2021/12/23 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/24 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/25 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/26 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/27 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/28 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/29 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/30 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2021/12/31 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2022/1/1 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2022/1/2 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2022/1/3 0:00,东马圈镇,116.844191,39.444862,1,0,0,0,0
2022/1/4 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2022/1/5 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2022/1/6 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2022/1/7 0:00,东马圈镇,116.844191,39.444862,0,0,0,0,0
2022/1/8 0:00,东马圈镇,116.844191,39.444862,0,0,27,0,0
2022/1/9 0:00,东马圈镇,116.844191,39.444862,0,0,63,0,0
2022/1/10 0:00,东马圈镇,116.844191,39.444862,0,0,102,0,0
2022/1/11 0:00,东马圈镇,116.844191,39.444862,0,0,142,0,0
2022/1/12 0:00,东马圈镇,116.844191,39.444862,0,0,146,0,0
2022/1/13 0:00,东马圈镇,116.844191,39.444862,0,0,184,0,0
2022/1/14 0:00,东马圈镇,116.844191,39.444862,0,0,209,0,0
2022/1/15 0:00,东马圈镇,116.844191,39.444862,0,0,268,0,0
2022/1/16 0:00,东马圈镇,116.844191,39.444862,0,0,313,0,0
2022/1/17 0:00,东马圈镇,116.844191,39.444862,0,0,334,0,0
2022/1/18 0:00,东马圈镇,116.844191,39.444862,0,0,341,0,0
2022/1/19 0:00,东马圈镇,116.844191,39.444862,0,0,367,0,0
2022/1/20 0:00,东马圈镇,116.844191,39.444862,0,0,367,0,0
2022/1/21 0:00,东马圈镇,116.844191,39.444862,0,0,367,0,0
2022/1/22 0:00,东马圈镇,116.844191,39.444862,0,0,340,0,0
2022/1/23 0:00,东马圈镇,116.844191,39.444862,0,0,304,0,0
2022/1/24 0:00,东马圈镇,116.844191,39.444862,0,0,265,0,0
2022/1/25 0:00,东马圈镇,116.844191,39.444862,0,0,225,0,0
2022/1/26 0:00,东马圈镇,116.844191,39.444862,0,0,226,0,0
2022/1/27 0:00,东马圈镇,116.844191,39.444862,0,0,188,0,0
2022/1/28 0:00,东马圈镇,116.844191,39.444862,0,0,169,0,0
2022/1/29 0:00,东马圈镇,116.844191,39.444862,0,0,119,0,0
2022/1/30 0:00,东马圈镇,116.844191,39.444862,0,0,89,0,0
2022/1/31 0:00,东马圈镇,116.844191,39.444862,0,0,68,0,0
2022/2/1 0:00,东马圈镇,116.844191,39.444862,0,0,83,0,0
2021/12/23 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2021/12/24 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2021/12/25 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2021/12/26 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2021/12/27 0:00,梅江街道,117.212725,39.064644,2,0,0,0,0
2021/12/28 0:00,梅江街道,117.212725,39.064644,2,0,0,0,0
2021/12/29 0:00,梅江街道,117.212725,39.064644,2,0,0,0,0
2021/12/30 0:00,梅江街道,117.212725,39.064644,2,0,0,0,0
2021/12/31 0:00,梅江街道,117.212725,39.064644,3,0,0,0,0
2022/1/1 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2022/1/2 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2022/1/3 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2022/1/4 0:00,梅江街道,117.212725,39.064644,2,0,0,0,0
2022/1/5 0:00,梅江街道,117.212725,39.064644,2,0,0,0,0
2022/1/6 0:00,梅江街道,117.212725,39.064644,0,0,0,0,0
2022/1/7 0:00,梅江街道,117.212725,39.064644,1,0,0,0,0
2022/1/8 0:00,梅江街道,117.212725,39.064644,0,0,27,0,0
2022/1/9 0:00,梅江街道,117.212725,39.064644,0,0,63,0,0
2022/1/10 0:00,梅江街道,117.212725,39.064644,0,0,102,3,0
2022/1/11 0:00,梅江街道,117.212725,39.064644,0,0,142,3,0
2022/1/12 0:00,梅江街道,117.212725,39.064644,0,0,146,3,0
2022/1/13 0:00,梅江街道,117.212725,39.064644,0,1,184,4,0
2022/1/14 0:00,梅江街道,117.212725,39.064644,0,1,209,4,0
2022/1/15 0:00,梅江街道,117.212725,39.064644,0,1,268,4,0
2022/1/16 0:00,梅江街道,117.212725,39.064644,0,1,313,4,0
2022/1/17 0:00,梅江街道,117.212725,39.064644,0,1,334,4,0
2022/1/18 0:00,梅江街道,117.212725,39.064644,0,1,341,4,0
2022/1/19 0:00,梅江街道,117.212725,39.064644,0,1,367,4,0
2022/1/20 0:00,梅江街道,117.212725,39.064644,0,1,367,4,0
2022/1/21 0:00,梅江街道,117.212725,39.064644,0,1,367,4,0
2022/1/22 0:00,梅江街道,117.212725,39.064644,0,1,340,4,0
2022/1/23 0:00,梅江街道,117.212725,39.064644,0,1,304,4,0
2022/1/24 0:00,梅江街道,117.212725,39.064644,0,1,265,1,0
2022/1/25 0:00,梅江街道,117.212725,39.064644,0,1,225,1,0
2022/1/26 0:00,梅江街道,117.212725,39.064644,0,1,226,1,0
2022/1/27 0:00,梅江街道,117.212725,39.064644,0,0,188,0,0
2022/1/28 0:00,梅江街道,117.212725,39.064644,0,0,169,0,0
2022/1/29 0:00,梅江街道,117.212725,39.064644,0,0,119,0,0
2022/1/30 0:00,梅江街道,117.212725,39.064644,0,0,89,0,0
2022/1/31 0:00,梅江街道,117.212725,39.064644,0,0,68,0,0
2022/2/1 0:00,梅江街道,117.212725,39.064644,0,0,83,0,0
2021/12/23 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2021/12/24 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2021/12/25 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2021/12/26 0:00,中北镇,117.097414,39.13727,1,0,0,0,0
2021/12/27 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2021/12/28 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2021/12/29 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2021/12/30 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2021/12/31 0:00,中北镇,117.097414,39.13727,1,0,0,0,0
2022/1/1 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2022/1/2 0:00,中北镇,117.097414,39.13727,4,0,0,0,0
2022/1/3 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2022/1/4 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2022/1/5 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2022/1/6 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2022/1/7 0:00,中北镇,117.097414,39.13727,0,0,0,0,0
2022/1/8 0:00,中北镇,117.097414,39.13727,0,0,27,0,0
2022/1/9 0:00,中北镇,117.097414,39.13727,0,0,63,0,0
2022/1/10 0:00,中北镇,117.097414,39.13727,0,0,102,3,0
2022/1/11 0:00,中北镇,117.097414,39.13727,0,0,142,7,0
2022/1/12 0:00,中北镇,117.097414,39.13727,0,0,146,7,0
2022/1/13 0:00,中北镇,117.097414,39.13727,0,0,184,8,0
2022/1/14 0:00,中北镇,117.097414,39.13727,0,0,209,9,0
2022/1/15 0:00,中北镇,117.097414,39.13727,0,0,268,9,0
2022/1/16 0:00,中北镇,117.097414,39.13727,0,0,313,11,0
2022/1/17 0:00,中北镇,117.097414,39.13727,0,0,334,11,0
2022/1/18 0:00,中北镇,117.097414,39.13727,0,0,341,12,0
2022/1/19 0:00,中北镇,117.097414,39.13727,0,0,367,12,0
2022/1/20 0:00,中北镇,117.097414,39.13727,0,0,367,12,0
2022/1/21 0:00,中北镇,117.097414,39.13727,0,0,367,12,0
2022/1/22 0:00,中北镇,117.097414,39.13727,0,0,340,12,0
2022/1/23 0:00,中北镇,117.097414,39.13727,0,0,304,12,0
2022/1/24 0:00,中北镇,117.097414,39.13727,0,0,265,9,0
2022/1/25 0:00,中北镇,117.097414,39.13727,0,0,225,5,0
2022/1/26 0:00,中北镇,117.097414,39.13727,0,0,226,5,0
2022/1/27 0:00,中北镇,117.097414,39.13727,0,0,188,4,0
2022/1/28 0:00,中北镇,117.097414,39.13727,4,0,169,3,0
2022/1/29 0:00,中北镇,117.097414,39.13727,0,0,119,3,0
2022/1/30 0:00,中北镇,117.097414,39.13727,0,0,89,1,0
2022/1/31 0:00,中北镇,117.097414,39.13727,0,0,68,1,0
2022/2/1 0:00,中北镇,117.097414,39.13727,0,0,83,0,0
2021/12/23 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2021/12/24 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2021/12/25 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2021/12/26 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2021/12/27 0:00,石各庄镇,116.879919,39.294415,1,0,0,0,0
2021/12/28 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2021/12/29 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2021/12/30 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2021/12/31 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2022/1/1 0:00,石各庄镇,116.879919,39.294415,1,0,0,0,0
2022/1/2 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2022/1/3 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2022/1/4 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2022/1/5 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2022/1/6 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2022/1/7 0:00,石各庄镇,116.879919,39.294415,0,0,0,0,0
2022/1/8 0:00,石各庄镇,116.879919,39.294415,0,0,27,0,0
2022/1/9 0:00,石各庄镇,116.879919,39.294415,0,0,63,0,0
2022/1/10 0:00,石各庄镇,116.879919,39.294415,0,0,102,0,0
2022/1/11 0:00,石各庄镇,116.879919,39.294415,0,0,142,0,0
2022/1/12 0:00,石各庄镇,116.879919,39.294415,0,0,146,0,0
2022/1/13 0:00,石各庄镇,116.879919,39.294415,0,0,184,0,0
2022/1/14 0:00,石各庄镇,116.879919,39.294415,0,0,209,0,0
2022/1/15 0:00,石各庄镇,116.879919,39.294415,0,0,268,0,0
2022/1/16 0:00,石各庄镇,116.879919,39.294415,0,0,313,0,0
2022/1/17 0:00,石各庄镇,116.879919,39.294415,0,0,334,0,0
2022/1/18 0:00,石各庄镇,116.879919,39.294415,0,0,341,0,0
2022/1/19 0:00,石各庄镇,116.879919,39.294415,0,0,367,0,0
2022/1/20 0:00,石各庄镇,116.879919,39.294415,0,0,367,0,0
2022/1/21 0:00,石各庄镇,116.879919,39.294415,0,0,367,0,0
2022/1/22 0:00,石各庄镇,116.879919,39.294415,0,0,340,0,0
2022/1/23 0:00,石各庄镇,116.879919,39.294415,0,0,304,0,0
2022/1/24 0:00,石各庄镇,116.879919,39.294415,0,0,265,0,0
2022/1/25 0:00,石各庄镇,116.879919,39.294415,0,0,225,0,0
2022/1/26 0:00,石各庄镇,116.879919,39.294415,0,0,226,0,0
2022/1/27 0:00,石各庄镇,116.879919,39.294415,0,0,188,0,0
2022/1/28 0:00,石各庄镇,116.879919,39.294415,0,0,169,0,0
2022/1/29 0:00,石各庄镇,116.879919,39.294415,0,0,119,0,0
2022/1/30 0:00,石各庄镇,116.879919,39.294415,0,0,89,0,0
2022/1/31 0:00,石各庄镇,116.879919,39.294415,0,0,68,0,0
2022/2/1 0:00,石各庄镇,116.879919,39.294415,0,0,83,0,0
2021/12/23 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2021/12/24 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2021/12/25 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2021/12/26 0:00,金钟街道,117.257332,39.206633,1,0,0,0,0
2021/12/27 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2021/12/28 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2021/12/29 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2021/12/30 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2021/12/31 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2022/1/1 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2022/1/2 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2022/1/3 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2022/1/4 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2022/1/5 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2022/1/6 0:00,金钟街道,117.257332,39.206633,0,0,0,0,0
2022/1/7 0:00,金钟街道,117.257332,39.206633,1,0,0,0,0
2022/1/8 0:00,金钟街道,117.257332,39.206633,1,0,27,0,0
2022/1/9 0:00,金钟街道,117.257332,39.206633,0,0,63,0,0
2022/1/10 0:00,金钟街道,117.257332,39.206633,0,0,102,0,0
2022/1/11 0:00,金钟街道,117.257332,39.206633,0,0,142,0,0
2022/1/12 0:00,金钟街道,117.257332,39.206633,0,0,146,0,0
2022/1/13 0:00,金钟街道,117.257332,39.206633,1,0,184,0,0
2022/1/14 0:00,金钟街道,117.257332,39.206633,2,0,209,0,0
2022/1/15 0:00,金钟街道,117.257332,39.206633,0,0,268,0,0
2022/1/16 0:00,金钟街道,117.257332,39.206633,0,0,313,0,0
2022/1/17 0:00,金钟街道,117.257332,39.206633,0,0,334,0,0
2022/1/18 0:00,金钟街道,117.257332,39.206633,0,0,341,0,0
2022/1/19 0:00,金钟街道,117.257332,39.206633,0,0,367,0,0
2022/1/20 0:00,金钟街道,117.257332,39.206633,0,0,367,0,0
2022/1/21 0:00,金钟街道,117.257332,39.206633,0,0,367,0,0
2022/1/22 0:00,金钟街道,117.257332,39.206633,0,0,340,0,0
2022/1/23 0:00,金钟街道,117.257332,39.206633,0,0,304,0,0
2022/1/24 0:00,金钟街道,117.257332,39.206633,0,0,265,0,0
2022/1/25 0:00,金钟街道,117.257332,39.206633,0,0,225,0,0
2022/1/26 0:00,金钟街道,117.257332,39.206633,0,0,226,0,0
2022/1/27 0:00,金钟街道,117.257332,39.206633,0,0,188,0,0
2022/1/28 0:00,金钟街道,117.257332,39.206633,0,0,169,0,0
2022/1/29 0:00,金钟街道,117.257332,39.206633,0,0,119,0,0
2022/1/30 0:00,金钟街道,117.257332,39.206633,0,0,89,0,0
2022/1/31 0:00,金钟街道,117.257332,39.206633,0,0,68,0,0
2022/2/1 0:00,金钟街道,117.257332,39.206633,0,0,83,3,0
2021/12/23 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/24 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/25 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/26 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/27 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/28 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/29 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/30 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2021/12/31 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/1 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/2 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/3 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/4 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/5 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/6 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/7 0:00,新港街道,117.71249,39.008087,0,0,0,0,0
2022/1/8 0:00,新港街道,117.71249,39.008087,0,0,27,0,0
2022/1/9 0:00,新港街道,117.71249,39.008087,0,0,63,0,0
2022/1/10 0:00,新港街道,117.71249,39.008087,0,0,102,0,0
2022/1/11 0:00,新港街道,117.71249,39.008087,0,0,142,0,0
2022/1/12 0:00,新港街道,117.71249,39.008087,0,0,146,0,0
2022/1/13 0:00,新港街道,117.71249,39.008087,0,0,184,0,0
2022/1/14 0:00,新港街道,117.71249,39.008087,0,0,209,0,0
2022/1/15 0:00,新港街道,117.71249,39.008087,0,0,268,0,0
2022/1/16 0:00,新港街道,117.71249,39.008087,0,0,313,0,0
2022/1/17 0:00,新港街道,117.71249,39.008087,0,0,334,0,0
2022/1/18 0:00,新港街道,117.71249,39.008087,0,0,341,0,0
2022/1/19 0:00,新港街道,117.71249,39.008087,0,0,367,0,0
2022/1/20 0:00,新港街道,117.71249,39.008087,0,0,367,0,0
2022/1/21 0:00,新港街道,117.71249,39.008087,0,0,367,0,0
2022/1/22 0:00,新港街道,117.71249,39.008087,0,0,340,0,0
2022/1/23 0:00,新港街道,117.71249,39.008087,0,0,304,0,0
2022/1/24 0:00,新港街道,117.71249,39.008087,0,0,265,0,0
2022/1/25 0:00,新港街道,117.71249,39.008087,0,0,225,0,0
2022/1/26 0:00,新港街道,117.71249,39.008087,0,0,226,0,0
2022/1/27 0:00,新港街道,117.71249,39.008087,0,0,188,0,0
2022/1/28 0:00,新港街道,117.71249,39.008087,0,0,169,0,0
2022/1/29 0:00,新港街道,117.71249,39.008087,0,0,119,0,0
2022/1/30 0:00,新港街道,117.71249,39.008087,0,0,89,5,0
2022/1/31 0:00,新港街道,117.71249,39.008087,0,0,68,5,0
2022/2/1 0:00,新港街道,117.71249,39.008087,0,0,83,6,0
2021/12/23 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/24 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/25 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/26 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/27 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/28 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/29 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/30 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2021/12/31 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/1 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/2 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/3 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/4 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/5 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/6 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/7 0:00,咸阳北路街道,117.156236,39.173662,0,0,0,0,0
2022/1/8 0:00,咸阳北路街道,117.156236,39.173662,0,0,27,0,0
2022/1/9 0:00,咸阳北路街道,117.156236,39.173662,0,0,63,0,0
2022/1/10 0:00,咸阳北路街道,117.156236,39.173662,0,0,102,0,0
2022/1/11 0:00,咸阳北路街道,117.156236,39.173662,0,0,142,0,0
2022/1/12 0:00,咸阳北路街道,117.156236,39.173662,0,0,146,0,0
2022/1/13 0:00,咸阳北路街道,117.156236,39.173662,0,0,184,1,0
2022/1/14 0:00,咸阳北路街道,117.156236,39.173662,0,0,209,1,0
2022/1/15 0:00,咸阳北路街道,117.156236,39.173662,0,0,268,1,0
2022/1/16 0:00,咸阳北路街道,117.156236,39.173662,0,0,313,1,0
2022/1/17 0:00,咸阳北路街道,117.156236,39.173662,0,0,334,1,0
2022/1/18 0:00,咸阳北路街道,117.156236,39.173662,0,0,341,1,0
2022/1/19 0:00,咸阳北路街道,117.156236,39.173662,0,0,367,1,0
2022/1/20 0:00,咸阳北路街道,117.156236,39.173662,0,0,367,1,0
2022/1/21 0:00,咸阳北路街道,117.156236,39.173662,0,0,367,1,0
2022/1/22 0:00,咸阳北路街道,117.156236,39.173662,0,0,340,1,0
2022/1/23 0:00,咸阳北路街道,117.156236,39.173662,0,0,304,1,0
2022/1/24 0:00,咸阳北路街道,117.156236,39.173662,0,0,265,1,0
2022/1/25 0:00,咸阳北路街道,117.156236,39.173662,0,0,225,1,0
2022/1/26 0:00,咸阳北路街道,117.156236,39.173662,0,0,226,1,0
2022/1/27 0:00,咸阳北路街道,117.156236,39.173662,0,0,188,0,0
2022/1/28 0:00,咸阳北路街道,117.156236,39.173662,0,0,169,0,0
2022/1/29 0:00,咸阳北路街道,117.156236,39.173662,0,0,119,0,0
2022/1/30 0:00,咸阳北路街道,117.156236,39.173662,0,0,89,2,0
2022/1/31 0:00,咸阳北路街道,117.156236,39.173662,0,0,68,2,0
2022/2/1 0:00,咸阳北路街道,117.156236,39.173662,0,2,83,4,0
2021/12/23 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2021/12/24 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2021/12/25 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2021/12/26 0:00,普东街道,117.19818,39.191886,1,0,0,0,0
2021/12/27 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2021/12/28 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2021/12/29 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2021/12/30 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2021/12/31 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/1 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/2 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/3 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/4 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/5 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/6 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/7 0:00,普东街道,117.19818,39.191886,0,0,0,0,0
2022/1/8 0:00,普东街道,117.19818,39.191886,0,0,27,0,0
2022/1/9 0:00,普东街道,117.19818,39.191886,0,0,63,0,0
2022/1/10 0:00,普东街道,117.19818,39.191886,0,0,102,0,0
2022/1/11 0:00,普东街道,117.19818,39.191886,0,0,142,0,0
2022/1/12 0:00,普东街道,117.19818,39.191886,0,0,146,0,0
2022/1/13 0:00,普东街道,117.19818,39.191886,0,0,184,0,0
2022/1/14 0:00,普东街道,117.19818,39.191886,0,0,209,0,0
2022/1/15 0:00,普东街道,117.19818,39.191886,0,0,268,0,0
2022/1/16 0:00,普东街道,117.19818,39.191886,0,0,313,0,0
2022/1/17 0:00,普东街道,117.19818,39.191886,0,0,334,0,0
2022/1/18 0:00,普东街道,117.19818,39.191886,0,0,341,0,0
2022/1/19 0:00,普东街道,117.19818,39.191886,0,0,367,0,0
2022/1/20 0:00,普东街道,117.19818,39.191886,0,0,367,0,0
2022/1/21 0:00,普东街道,117.19818,39.191886,0,0,367,0,0
2022/1/22 0:00,普东街道,117.19818,39.191886,0,0,340,0,0
2022/1/23 0:00,普东街道,117.19818,39.191886,0,0,304,0,0
2022/1/24 0:00,普东街道,117.19818,39.191886,0,0,265,0,0
2022/1/25 0:00,普东街道,117.19818,39.191886,0,0,225,0,0
2022/1/26 0:00,普东街道,117.19818,39.191886,0,0,226,0,0
2022/1/27 0:00,普东街道,117.19818,39.191886,0,0,188,0,0
2022/1/28 0:00,普东街道,117.19818,39.191886,0,0,169,0,0
2022/1/29 0:00,普东街道,117.19818,39.191886,0,0,119,0,0
2022/1/30 0:00,普东街道,117.19818,39.191886,0,0,89,0,0
2022/1/31 0:00,普东街道,117.19818,39.191886,0,0,68,0,0
2022/2/1 0:00,普东街道,117.19818,39.191886,0,0,83,0,0
2021/12/23 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2021/12/24 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2021/12/25 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2021/12/26 0:00,精武镇,117.112864,39.031846,2,0,0,0,0
2021/12/27 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2021/12/28 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2021/12/29 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2021/12/30 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2021/12/31 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2022/1/1 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2022/1/2 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2022/1/3 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2022/1/4 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2022/1/5 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2022/1/6 0:00,精武镇,117.112864,39.031846,0,0,0,0,0
2022/1/7 0:00,精武镇,117.112864,39.031846,1,0,0,0,0
2022/1/8 0:00,精武镇,117.112864,39.031846,1,0,27,0,0
2022/1/9 0:00,精武镇,117.112864,39.031846,0,0,63,0,0
2022/1/10 0:00,精武镇,117.112864,39.031846,0,0,102,3,0
2022/1/11 0:00,精武镇,117.112864,39.031846,0,0,142,7,0
2022/1/12 0:00,精武镇,117.112864,39.031846,0,0,146,7,0
2022/1/13 0:00,精武镇,117.112864,39.031846,0,0,184,8,0
2022/1/14 0:00,精武镇,117.112864,39.031846,0,0,209,9,0
2022/1/15 0:00,精武镇,117.112864,39.031846,0,0,268,9,0
2022/1/16 0:00,精武镇,117.112864,39.031846,0,0,313,11,0
2022/1/17 0:00,精武镇,117.112864,39.031846,0,0,334,11,0
2022/1/18 0:00,精武镇,117.112864,39.031846,0,0,341,12,0
2022/1/19 0:00,精武镇,117.112864,39.031846,0,0,367,12,0
2022/1/20 0:00,精武镇,117.112864,39.031846,0,0,367,12,0
2022/1/21 0:00,精武镇,117.112864,39.031846,0,0,367,12,0
2022/1/22 0:00,精武镇,117.112864,39.031846,0,0,340,12,0
2022/1/23 0:00,精武镇,117.112864,39.031846,0,0,304,12,0
2022/1/24 0:00,精武镇,117.112864,39.031846,0,0,265,9,0
2022/1/25 0:00,精武镇,117.112864,39.031846,0,0,225,5,0
2022/1/26 0:00,精武镇,117.112864,39.031846,0,0,226,5,0
2022/1/27 0:00,精武镇,117.112864,39.031846,0,0,188,4,0
2022/1/28 0:00,精武镇,117.112864,39.031846,0,0,169,3,0
2022/1/29 0:00,精武镇,117.112864,39.031846,0,0,119,3,0
2022/1/30 0:00,精武镇,117.112864,39.031846,0,0,89,1,0
2022/1/31 0:00,精武镇,117.112864,39.031846,0,0,68,1,0
2022/2/1 0:00,精武镇,117.112864,39.031846,0,0,83,0,0
2021/12/23 0:00,王稳庄镇,117.211972,38.940637,0,0,0,0,0
2021/12/24 0:00,王稳庄镇,117.211972,38.940637,0,0,0,0,0
2021/12/25 0:00,王稳庄镇,117.211972,38.940637,0,0,0,0,0
2021/12/26 0:00,王稳庄镇,117.211972,38.940637,0,0,0,0,0
2021/12/27 0:00,王稳庄镇,117.211972,38.940637,0,0,0,0,0
2021/12/28 0:00,王稳庄镇,117.211972,38.940637,0,0,0,0,0
